#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-12-29-21-19-17
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1733588634.584665	Cn8LD61bo6tMLGP0mk	172.25.21.151	51224	15.204.87.223	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-566939501.330709	0
1733588634.640233	Cn8LD61bo6tMLGP0mk	172.25.21.151	51224	15.204.87.223	123	4	4	2	64.000000	0.000000	0.051804	0.000854	132.163.97.6	1733588500.625551	-566939501.330709	1733588633.922808	1733588633.923178	0
1733588635.135513	C4h7O84dMeEYCLCN6	172.25.21.151	25836	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	619567489.317249	0
1733588635.161000	C4h7O84dMeEYCLCN6	172.25.21.151	25836	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.019012	129.7.1.66	1733588411.805518	619567489.317249	1733588634.466664	1733588634.466704	0
1733588697.070082	CT23o23VVjh6sXTHm9	172.25.21.151	64713	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1488488844.441427	0
1733588697.121670	CT23o23VVjh6sXTHm9	172.25.21.151	64713	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.001755	127.67.113.92	1733588494.555643	-1488488844.441427	1733588696.416270	1733588696.416270	0
1733588697.745004	CO3Ate17gW4iggU1Y1	172.25.21.151	57285	192.155.88.241	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	565508067.814624	0
1733588697.764302	CO3Ate17gW4iggU1Y1	172.25.21.151	57285	192.155.88.241	123	4	4	4	64.000000	0.000000	0.039474	0.002655	45.61.187.39	1733588101.360643	565508067.814624	1733588697.073532	1733588697.073619	0
1733588699.231002	CVMX7V1p5WkCTaiC5i	172.25.21.151	55324	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	258142618.245785	0
1733588699.256277	CVMX7V1p5WkCTaiC5i	172.25.21.151	55324	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.019958	129.7.1.66	1733588411.805518	258142618.245785	1733588698.562693	1733588698.562721	0
1733588699.920194	CtFkJh1hBSYBJYZouf	172.25.21.151	26571	15.204.87.223	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	716671633.715763	0
1733588699.983560	CtFkJh1hBSYBJYZouf	172.25.21.151	26571	15.204.87.223	123	4	4	2	64.000000	0.000000	0.051804	0.000916	132.163.97.6	1733588500.625551	716671633.715763	1733588699.260614	1733588699.260817	0
1733588719.428820	CO3FUQ7thZXGcjY0k	172.25.21.151	50290	45.63.54.13	123	3	3	3	1024.000000	0.000002	0.040314	0.001007	72.30.35.88	1733588390.470514	1733587679.728070	1733587679.760632	1733588718.750548	0
1733588719.488379	CO3FUQ7thZXGcjY0k	172.25.21.151	50290	45.63.54.13	123	3	4	2	1024.000000	0.000000	0.000168	0.000351	17.253.82.253	1733588518.753074	1733588718.750548	1733588718.777395	1733588718.777433	0
1733588761.780198	CY43uh4BimUafd0MQ5	172.25.21.151	40302	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1475930847.716042	0
1733588761.831777	CY43uh4BimUafd0MQ5	172.25.21.151	40302	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.001816	127.67.113.92	1733588494.555643	-1475930847.716042	1733588761.127105	1733588761.127106	0
1733588761.918543	C5qegi4qupWkR00wg5	172.25.21.151	47323	192.155.88.241	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1650723088.515808	0
1733588761.938256	C5qegi4qupWkR00wg5	172.25.21.151	47323	192.155.88.241	123	4	4	4	64.000000	0.000000	0.039474	0.002716	45.61.187.39	1733588101.360643	1650723088.515808	1733588761.248000	1733588761.248129	0
1733588764.175129	CdyC5e2nsUkitmy2el	172.25.21.151	25058	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	2063775576.690509	0
1733588764.200332	CdyC5e2nsUkitmy2el	172.25.21.151	25058	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.020935	129.7.1.66	1733588411.805518	2063775576.690509	1733588763.507313	1733588763.507340	0
1733588826.089603	CQSPNwynVjoiLK3j	172.25.21.151	48996	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	650164201.354298	0
1733588826.139047	CQSPNwynVjoiLK3j	172.25.21.151	48996	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.001892	127.67.113.92	1733588494.555643	650164201.354298	1733588825.435120	1733588825.435120	0
1733588826.230973	C51bRZ3djRMVP8SGik	172.25.21.151	49983	192.155.88.241	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-80700497.377634	0
1733588826.250689	C51bRZ3djRMVP8SGik	172.25.21.151	49983	192.155.88.241	123	4	4	4	64.000000	0.000000	0.039474	0.002777	45.61.187.39	1733588101.360643	-80700497.377634	1733588825.561480	1733588825.561522	0
1733588828.775966	CiGlBd19sQVAQy4ZYi	172.25.21.151	6653	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-275435322.198629	0
1733588828.801075	CiGlBd19sQVAQy4ZYi	172.25.21.151	6653	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.021912	129.7.1.66	1733588411.805518	-275435322.198629	1733588828.108968	1733588828.109013	0
1733588830.352437	CU5mGx3XoIrv4FtcM9	172.25.21.151	5966	15.204.87.223	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-2.2015949248381538e+09	0
1733588830.411735	CU5mGx3XoIrv4FtcM9	172.25.21.151	5966	15.204.87.223	123	4	4	2	128.000000	0.000000	0.051804	0.001053	132.163.97.6	1733588500.625551	-2.2015949248381538e+09	1733588829.690113	1733588829.696539	0
1733588890.701910	C0MnUc9vO7P8DlOs9	172.25.21.151	21027	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1065495311.323992	0
1733588890.752857	C0MnUc9vO7P8DlOs9	172.25.21.151	21027	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.001953	127.67.113.92	1733588494.555643	1065495311.323992	1733588890.049765	1733588890.049766	0
1733588893.949561	CSZD092Q3jxoTUZNFi	172.25.21.151	41114	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	413209150.914643	0
1733588893.974996	CSZD092Q3jxoTUZNFi	172.25.21.151	41114	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.022888	129.7.1.66	1733588411.805518	413209150.914643	1733588893.283458	1733588893.283481	0
1733588904.210541	CAHUiv2toRLXucxkD1	172.25.21.151	4355	135.148.100.14	123	3	3	3	1024.000000	0.000002	0.040314	0.001389	72.30.35.88	1733588390.470514	1733587876.876371	1733587876.895134	1733588903.534547	0
1733588904.229906	CAHUiv2toRLXucxkD1	172.25.21.151	4355	135.148.100.14	123	3	4	2	1024.000000	0.000000	0.004440	0.018631	173.73.96.68	1733588770.257201	1733588903.534547	1733588903.540614	1733588903.540641	0
1733588954.868603	CBg9ii35fESukZ2Slf	172.25.21.151	56063	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-292942218.118585	0
1733588954.917995	CBg9ii35fESukZ2Slf	172.25.21.151	56063	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.002014	127.67.113.92	1733588494.555643	-292942218.118585	1733588954.215671	1733588954.215671	0
1733588955.759230	CMrt2Z3bBXGLppNGn4	172.25.21.151	1449	192.155.88.241	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	23509590.496930	0
1733588955.779149	CMrt2Z3bBXGLppNGn4	172.25.21.151	1449	192.155.88.241	123	4	4	4	128.000000	0.000000	0.039474	0.002914	45.61.187.39	1733588101.360643	23509590.496930	1733588955.091232	1733588955.091263	0
1733588959.749186	CqygIg3Mr4ZnkuAIl	172.25.21.151	55070	15.204.87.223	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	963309518.587870	0
1733588959.800326	CqygIg3Mr4ZnkuAIl	172.25.21.151	55070	15.204.87.223	123	4	4	2	128.000000	0.000000	0.051804	0.001175	132.163.97.6	1733588500.625551	963309518.587870	1733588959.087013	1733588959.087113	0
1733589020.008491	CgFHoJ2a21I40yfkOj	172.25.21.151	28571	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1759434263.319379	0
1733589020.060130	CgFHoJ2a21I40yfkOj	172.25.21.151	28571	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001556	127.67.113.92	1733589006.957591	-1759434263.319379	1733589019.358501	1733589019.358502	0
1733589021.986719	CmWCbo4KSlVikNA4Gb	172.25.21.151	55369	45.79.51.42	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1262124047.514274	0
1733589022.012310	CmWCbo4KSlVikNA4Gb	172.25.21.151	55369	45.79.51.42	123	4	4	2	128.000000	0.000000	0.007462	0.024811	129.7.1.66	1733588411.805518	-1262124047.514274	1733589021.322298	1733589021.322327	0
1733589070.864142	CILKyi2ekoLrsYL7Kj	172.25.21.150	33779	168.61.215.74	123	3	3	4	512.000000	0.000000	0.014908	0.063309	168.61.215.74	1733588558.177288	1733588558.157639	1733588558.163121	1733589070.177291	0
1733589070.881477	CILKyi2ekoLrsYL7Kj	172.25.21.150	33779	168.61.215.74	123	3	4	3	512.000000	0.000000	0.000931	0.035812	25.66.230.1	1733588523.522946	1733589070.177291	1733589070.194944	1733589070.194947	0
